,text,label
4269,Checked spot last night dinner drink waiting table Garces We found spot friendly bar placed order The drink menu wa fine friend self imposed beer snob wa skeptical noticed `` miller lite `` tap fear realized found typo menu describing beer IPA clearly wa pale ale Reasonable price drink staff wa friendly attentive I would check maybe sit outside lite bite,1
4270,What I say first time I walked place I wa looking nice dinner I noticed white tablecloth menu sounded delicious I wa naive fact wa gay establishment probably needed reservation left little disappointed I really wanted eat I wa hungry I still n't actually eaten martini afterwork outdoor seating found quite enjoyable inexpensive Maybe wa good company added experience overall ok,1
4271,I love restaurant The atmosphere nice food delish Its lovely place unwind work make great cocktails Also really nice outdoor seating area offer nice view street sit back sip good drink eat great food people watch,1
4272,Knock respectable gay restaurant gaybohood mecca inebriation I say lovingly While every queer haunt get drunk laid Knock exists get refined manner The food quite good drink classy strong outdoor seating win sunny afternoon Just prepare ambulance siren car careening busy street Indoors 's smart scene quality bar upgraded food menu Think buffalo slider standard cattle If anyone get alligator skewers please let know think,1
4273,Many many entirely many shameful night gay besties followed brunch Knock My first apartment Philadelphia wa shared five gay men life ha never quite since Most straight girl would find saying need night `` guys '' mean throwing back beer singing obnoxiously Journey In world hangover even question 're downing Stoli O club soda listening Britney 's newest remix Tavern Many morning 's require hair dog bit I need fast something subside body 's alcohol withdrawal also replenish vitamins ... place home best bloody mary 's I 've found city Not make absolut peppar upon request n't skimp celery olives faves Food pretty tasty often I order lunch item breakfast usually thought egg disgust however french toast special always sound fantastic I love outdoor seating I mask puffy eye sunglass still people watch aaaand one pass least 're guaranteed hot waiter,1
4274,This wa big disappointment I wa really hungry I got wa raining outside would taken much u good experience But The closest wa vegetarian entree wa Chicken Quesadilla hold chicken bland cheese tortilla cost like despite total blandness,1
4275,Really enjoyed space The bar area great restaurant space inviting well-lit Staff Cocktails prepared Tim terrific Tim wa sassy fun Keep Tattooed barback refused stand still long enough even let u look tattoo wa bit ridiculous Bartender came Tim like g'dunk He wa incredibly sexy Drinks Like I said terrific My friend several good-lookin chocolate martinis Food Flatbread wa good filet wa so-so Really enjoyed vibe breadth customer age race dress etc look like Philly 's got gay winner,1
4276,Despite fact I 'm straight woman I 've become regular Knock I ca n't say anything food friend I usually hit Westbury 's cheaper What I love Knock ha beautiful decor plenty space socializing The clientele diverse mix regular occasional patrons It 's almost entirely gay men 's uncommon I 'm woman I got lucky past New Year 's Eve snogging man defined `` gayest straight man '' But seems typically Knock- unusual interesting encounter possible Every night Knock feel little different make want come back The bartender pour drink strong know hustle place packed,1
4277,Knock beautiful trendy gay bar filled beautiful trendy people I 've two great experiences final mediocre one dropped score The first experience wa last fall I wa visiting Philly I walked drink wa surrounded friendly smart accomplished men wanted chat enjoy life Nothing wrong I wa recently Phily couple day went dinner first night Lovely cocktail amazing caesar salad good crab cake nice wine attentive service Great So great I went second night -- something changed The caesar salad n't good service wa harried rushed I actually wondered I forgotten tip night I looked bill I saw tip given So I n't know happened -- maybe overworked evening But anyway dropped,1
4278,I wa visiting Philadelphia Thanksgiving weekend went Knock evening November 28th As soon I entered I knew I found great place I wa greated warmly maitre seated banquette table great view whole restaurant The decor wa bit formal I wa expecting n't bad thing-in fact gave restaurant lot ambience wa elegant wa also comfortable casual My waiter wa friendly competent meal wa good Small detail impressive Usually bar restaurant service martini glass thick side The pomegranite martini I ordered came nice thin-rimmed/lipped martini glass Very elegant The maitre stopped chatted bit nice owner Woody said hello made sure I wa satisfied everything After I wa done dinner dessert I wanted go bar drink The maitre seat ready instructed bartender get drink That 's service I great time I would recommend Knock anyone,1
4279,As one-off visitor Philadelphia work I say I ever find back town I 'll head Knock dinner The staff wa friendly bartender mixed dirty martini host seated immediately wait staff made feel right home table one I started mixed green chevre salad followed parmesan chicken fingerling potato asparagus Although fairly full I treated lighter side dessert menu sour apple champagne sorbet I stop ordering slab one decadent-looking cakes,1
